Local,Trabalho,Título,Autores/Participantes
Centro de Filosofia e Ciencias Humanas,1052,"RONDANDO OS LIMITES DA IMAGINAÇÃO CURRICULAR: EDUCAÇÃO, ONTOLOGIA E VIROLOGIA","JÚLIA POMPEU FERNANDES DA COSTA,THIAGO RANNIERY"
Centro de Filosofia e Ciencias Humanas,1458,EDUCAÇÃO POPULAR: ESTRATÉGIA ÉTICO-POLÍTICA DE CONSTRUÇÃO DE OUTROS POSSÍVEIS PARA AS JUVENTUDES PERIFÉRICAS,"ERICK VIEIRA,ESTER ALMEIDA,PEDRO PAULO GASTALHO DE BICALHO"
Centro de Filosofia e Ciencias Humanas,1772,"RELAÇÕES DE PODER-SABER, USOS E APROPRIAÇÕES NO COTIDIANO DO INSTITUTO PROFISSIONAL JOÃO ALFREDO NO FINAL DA DÉCADA DE 1910","JESSIE VIDAL,JOSÉ CLÁUDIO SOOMA SILVA"
Centro de Filosofia e Ciencias Humanas,1830,"DESIGUALDADES DE RAÇA E GÊNERO NO ACESSO, CONCLUSÃO E EVASÃO DOS CURSOS DE GRADUAÇÃO DA UFRJ","FELÍCIA PICANÇO,ISABELA DE CARVALHO NEVES"
Centro de Filosofia e Ciencias Humanas,2272,CORPO-TERRITÓRIO DA MULHER PROFESSORA DA EDUCAÇÃO INFANTIL: UM DEBATE CURRICULAR,"ANA ANGELITA COSTA NEVES DA ROCHA,MILENA PECLAT"
Centro de Filosofia e Ciencias Humanas,3652,EU INTELECTUAL NEGRA: A ESPERANÇA E O AMOR COMO FERRAMENTAS PARA A EMANCIPAÇÃO,"DANIELA,GIOVANA XAVIER"
Centro de Filosofia e Ciencias Humanas,151,MODERNIDADE E DESUMANIZAÇÃO: O PROJETO DO ESCLARECIMENTO E SUA NEGAÇÃO DA DIGNIDADE HUMANA,"FREDERIC VANDENBERGHE,PEDRO HENRIQUE DE PAIVA GOMES"
Centro de Filosofia e Ciencias Humanas,942,O FILÓSOFO E O POLÍTICO: A OPOSIÇÃO ENTRE OS MODELOS DE VIDA NO GÓRGIAS DE PLATÃO,"CAROLINA ARAÚJO,DANIEL NASCIMENTO DE ALMEIDA"
Centro de Filosofia e Ciencias Humanas,1784,GUILHERME DE OCKHAM: UMA CRÍTICA À IDEIA DE UNIVERSAIS,"GABRIEL OLIVEIRA DA CUNHA,MáRIO AUGUSTO QUEIROZ CARVALHO"
Centro de Filosofia e Ciencias Humanas,1957,PROJETO DE EXTENSÃO RODAS DE FILOSOFIA E TRANSCULTURALISMO,"FERNANDO JOSÉ DE SANTORO MOREIRA,JOCASTA CRISTINA DOS SANTOS DE ANDRADE,MARLI DE AZEVEDO,VICTORIA DE SOUZA BARBOSA"
Centro de Filosofia e Ciencias Humanas,2059,O CONCEITO DE LIBERDADE EM ISAIAH BERLIN,"BÁRBARA SIMÕES MATOS,IVO COSER"
Centro de Filosofia e Ciencias Humanas,2813,O CONCEITO KANTIANO DE ESPAÇO ENTRE A ESTÉTICA E A ANFIBOLIA,"PEDRO ALMEIDA BRANDAO,ULYSSES PINHEIRO"
Centro de Filosofia e Ciencias Humanas,3588,PARA UMA TEORIA SEMIÓTICA DA RESSIGNIFICAÇÃO (TSR),"MAIRA MONTEIRO FROES,MARCUS VINICIUS DOS SANTOS CLARO"
Centro de Filosofia e Ciencias Humanas,5251,O CONCEITO DE “FORMA DE MANIFESTAÇÃO” (ERSCHEINUNGSFORM) E O MATERIALISMO DE KARL MARX: UMA ANÁLISE DO CAPÍTULO PRIMEIRO D’O CAPITAL,"NINA JULIETA FONTES GOMES,PEDRO LUIZ LIMA"
Centro de Filosofia e Ciencias Humanas,119,"ENTRE A SUBMISSÃO E A RESISTÊNCIA: A REAÇÃO DAS MULHERES À VIOLÊNCIA DE GÊNERO PRATICADA PELOS SEUS MARIDOS PRESENTE NOS PROCESSOS DE DIVÓRCIO DO SÉCULO XIX (RIO DE JANEIRO, 1808-1831)","ANDREY DAMICO ADORNO SOARES,MARIANA BARROZO GONZALEZ,WILLIAM DE SOUZA MARTINS"
Centro de Filosofia e Ciencias Humanas,457,AVALIAÇÃO DA SÉRIE APROXIMAÇÕES INTERDISCIPLINARES: WEBINÁRIOS SOBRE VIOLÊNCIA CONTRA A MULHER,"ANA PAULA MOREIRÃO MANZANI,DESIRRÉ MATHIAS PINHEIRO DA SILVA,GABRIELA DOS SANTOS MELO BOMFIM,LETICIA FERNANDES DA SILVA,LUDMILA FONTENELE CAVALCANTI,PATRÍCIA SILVEIRA DE FARIAS"
Centro de Filosofia e Ciencias Humanas,770,"PODCAST COMO FERRAMENTA DE ARTICULAÇÃO ENTRE ENSINO, PESQUISA E EXTENSÃO NO CAMPO DA VIOLÊNCIA DE GÊNERO","CAROLINA TORRES ROLIM DOS SANTOS,EDUARDO FRANCISCO CORREA LANCELOTTI,JOAO VICTOR DE FREITAS FALCK,LUDMILA FONTENELE CAVALCANTI,PATRÍCIA SILVEIRA DE FARIAS,RENATA BALTHAZAR DA SILVA"
Centro de Filosofia e Ciencias Humanas,775,ABORDAGEM DA VIOLÊNCIA CONTRA A MULHER NA FORMAÇÃO PROFISSIONAL EM ODONTOLOGIA NAS UNIVERSIDADES FEDERAIS BRASILEIRAS,"ANA PAULA MOREIRÃO MANZANI,JOAO VICTOR DE FREITAS FALCK,LUDMILA FONTENELE CAVALCANTI"
Centro de Filosofia e Ciencias Humanas,989,FANFICTION E A CULTURA DO ESTUPRO: A IMPORTÂNCIA DA EDUCAÇÃO SEXUAL NAS ESCOLAS,"LIDIANE MORAES BUECHEN LEMOS,MAICON SALVINO NUNES DE ALMEIDA,MONICA PEREIRA DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,1566,VIOLÊNCIA DE GÊNERO E DEPENDÊNCIA FINANCEIRA COMO FATOR DE RISCO,"CLARA DE ALMEIDA FANHOSO,HEBE SIGNORINI GONÇALVES,JADE MARTINS LEITE SOARES"
Centro de Filosofia e Ciencias Humanas,1768,A CONSTRUÇÃO DO CINE DEBATE EM TEMPOS PANDÊMICOS: DIÁLOGOS SOBRE VIOLÊNCIA CONTRA A MULHER,"ADMA VIEGAS,ADRIANA SANTOS SILVA,ANA BEATRIZ GONçALVES DE OLIVEIRA,BÁRBARA ZILLI HAANWINCKEL,BEATRIZ CRISTINA DE MIRANDA BARBOSA,ISABELA PEREIRA BRAZ,REBECA CASTIGLIONI GORZA GUIMARAES"
Centro de Filosofia e Ciencias Humanas,4930,DESAFIOS E POSSIBILIDADES DO PROJETO EDUCAÇÃO EM DIREITOS HUMANOS E PREVENÇÃO A VIOLÊNCIA CONTRA AS MULHERES DA MARÉ,"EMMANUELE MEDEIROS SANTOS,GABRIEL WELLINGTON NUNES NOBRE,MAíRA CARREIRO,MIRIAM KRENZINGER,RHAMONIA NASCIMENTO TEIXEIRA"
Centro de Filosofia e Ciencias Humanas,22,PROIBIÇÃO DA MACONHA NO BRASIL DO SÉCULO XX: INFLUÊNCIA DOS PRECEITOS E M ORAL ISMOS DA RELIGIÃO CATÓLICA NESSE PROCESSO,"GABRIELA FERNANDES PETRUNGARO,MARCOS LUIZ BRETAS"
Centro de Filosofia e Ciencias Humanas,1341,MÍDIA E POLÍTICA: CONSTRUÇÃO REPRESENTAÇÃO DA POLÍTICA DE SADDAM HUSSEIN (1990-1992),"ANNA BEATRIZ TEIXEIRA,WAGNER PINHEIRO PEREIRA"
Centro de Filosofia e Ciencias Humanas,2276,RACISMO COMO NOTÍCIA - FOLHA DE SÃO PAULO,"AMANDA COSTA DA SILVA,ANTONIO JORGE GONçALVES SOARES"
Centro de Filosofia e Ciencias Humanas,3735,AS DISTINTAS AGÊNCIAS NEGRAS BRASILEIRAS NO ANO DO CENTENÁRIO DA ABOLIÇÃO,"AMILCAR ARAUJO PEREIRA,MARCUS VINICIUS DE ARAUJO PEREIRA"
Centro de Filosofia e Ciencias Humanas,3752,O EXERCÍCIO DE PODER NA MÍDIA E SUA INFLUÊNCIA NA NATURALIZAÇÃO DO ENCARCERAMENTO FEMININO,"AMANDA LAPORTE DE SOUZA,MICHEL MISSE"
Centro de Filosofia e Ciencias Humanas,4273,A GUERRA NO FRONT INTERNO: UM ESTUDO COMPARADO DAS REPRESENTAÇÕES DA SEGUNDA GUERRA MUNDIAL NO BRASIL E NOS EUA EM REVISTAS ILUSTRADAS (1939-1945),"DILTON CÂNDIDO SANTOS MAYNARD,MARIA LUIZA PéROLA DANTAS BARROS"
Centro de Filosofia e Ciencias Humanas,5257,CONSTRUINDO UM RÁDIO DIALÓGICO: POR UMA NOVA MÍDIA SONORA,"ANA PAULA JAUME NADAL PUPO,ESTELA MAGALHãES RIBEIRO,GUSTAVO MARTINS,ISADORA MARIA FERNANDES LEITE,MARCELO KISCHINHEVSKY,MARIA ALICE SANTOS FREIRE,PEDRO HENRIQUE CARVALHO,ROSAMARIA DA SILVA SANTOS,YASMIN DE OLIVEIRA CALAZANS"
Centro de Filosofia e Ciencias Humanas,435,M ORAL ISMO OSTENTATÓRIO E PERSECUÇÃO: UM ESTUDO DE FALAS PÚBLICAS DE INTEGRANTES DO MINISTÉRIO PÚBLICO NA REDE SOCIAL TWITTER,"ALEXANDRE WERNECK,ZHAO BEATRIZ"
Centro de Filosofia e Ciencias Humanas,566,A MÃE DE 55 FILHOS: A BEMERÊNCIA E ADOÇÃO IRREGULA NA MÍDIA DOS ANOS 1990 A 2021,"CAROLINE CARMONA VASQUES MATA,HEBE SIGNORINI GONÇALVES,LICINIO JOSE DE SOUZA FERREIRA NETO"
Centro de Filosofia e Ciencias Humanas,1255,"COMUNICAÇÃO, DISPUTA POLÍTICA E DESINFORMAÇÃO: OS CONFRONTOS SOBRE A PANDEMIA DE COVID-19 NAS MÍDIAS SOCIAIS","JULIANA SORRENTI,KETHURY CRISTHINA PEREIRA SANTOS,PAULO CÉSAR CASTRO"
Centro de Filosofia e Ciencias Humanas,2011,A DESINFORMAÇÃO SOBRE A COVID-19 COMO ESTRATÉGIA POLÍTICA: O COMBATE À PANDEMIA SOB AS CONTROVÉRSIAS LANÇADAS PELO PRESIDENTE BOLSONARO NAS REDES SOCIAIS ONLINE,"DANDARA SOL CAMPELLO,DANTY ALVES SILVA,PAULO CÉSAR CASTRO"
Centro de Filosofia e Ciencias Humanas,2752,“TRUE CRIME”: SENSACIONALISMO MIDIÁTICO E SEUS EFEITOS PENAIS,"BRUNA MIRANDA,MICHEL MISSE,RAFAEL GODOI"
Centro de Filosofia e Ciencias Humanas,3688,O BOLSONARISMO E O RESSENTIMENTO COMO AFETO MOBILIZADOR DA POLÍTICA CONTEMPORÂNEA,"AMANDA DE SOUZA SANTOS,GABRIEL CABRAL GONÇALVES GOMES,LUISA MARIA MACHADO PORTO,NICOLE SANCHOTENE,PAULO VAZ"
Centro de Filosofia e Ciencias Humanas,4817,"SEGURANÇA PÚBLICA E A POLÍTICA NO RIO DE JANEIRO: AGENDAS, ATORES, DISCURSOS NO LEGISLATIVO","JOSUE MEDEIROS,NÍVEA BALTAR CARIÚS"
Centro de Filosofia e Ciencias Humanas,152,ACONTECE NO IFCS: DIVULGAÇÃO CIENTÍFICA & COMUNICAÇÃO PEDAGÓGICA,"NINA DESGRANGES VALLADÃO,PATRICIA COSTA PEREIRA DA SILVA"
Centro de Filosofia e Ciencias Humanas,193,UNINDO PONTES E CONECTANDO CONVERSAS: O EVENTO DE EXTENSÃO “CONEXÕES EM CONVERSA”,"DANIELLA ASSEMANY DA GUIA,LUCAS BARROSO REGO"
Centro de Filosofia e Ciencias Humanas,462,ABORDAGEM DA VIOLÊNCIA CONTRA A MULHER NOS DIRETÓRIOS DE PESQUISA DAS UNIVERSIDADES FEDERAIS BRASILEIRAS,"ANA PAULA MOREIRÃO MANZANI,LUDMILA FONTENELE CAVALCANTI,PAULO SUNDI,SILVANA MARIA ESCORSIM,SUZANA PACHECO LIBERAL,YASMIN ALVES ANJO"
Centro de Filosofia e Ciencias Humanas,1159,REVISTA DESIDADES PARA ALÉM DOS MUROS: IMPASSES E POTÊNCIAS DA DIVULGAÇÃO DA CIENTÍFICA POR MEIO DAS REDES SOCIAIS,"GABRIELA FERNANDES CASTRO,HIRNE SIQUEIRA PEçANHA,JULIANA SIQUEIRA DE LARA,LUAN GALL GAGLIARDI QUARESMA RAMOS,LUCIA RABELLO DE CASTRO,MARIA REZENDE COUTINHO,MARíLIA FERNANDA GARCIA COSTA,MAYRA DOS SANTOS SUZANO,RAFAELA SILVA"
Centro de Filosofia e Ciencias Humanas,1603,COMPARTILHANDO CAMINHOS POSSÍVEIS PARA A AQUISIÇÃO DE LINGUAGEM DAS CRIANÇAS SURDAS: BILINGUISMO SUCESSIVO E SIMULTÂNEO.,"MANUELLA ANDRADE LOPES,MARILIA UCHOA CAVALCANTI LOTT DE MORAES COSTA"
Centro de Filosofia e Ciencias Humanas,2854,"""RESPOSTAS AO INÉDITO"": A ESCRITA ACADÊMICA EM TEMPOS DE PANDEMIA NA REVISTA PERSPECTIVAS EM EDUCAÇÃO BÁSICA DO CAP-UFRJ","ALESSANDRA MORAES,DAVID DE AGUIAR GUTMAN,LUISA QUARTI LAMARÃO"
Centro de Filosofia e Ciencias Humanas,2969,A CONSTRUÇÃO DE OUTROS PROCESSOS DA EXTENSÃO UNIVERSITÁRIA DURANTE A PANDEMIA,"BEATRIZ CRISTINA DE MIRANDA BARBOSA,CLARA PROENCA BRAGA,ERICK VIEIRA,JOÃO GABRIEL PIRES DE QUEIRÓS,PEDRO PAULO GASTALHO DE BICALHO"
Centro de Filosofia e Ciencias Humanas,224,A CLÍNICA DO CRUZO COMO ARTE VIVA EM MEIO À MORTIFICAÇÃO,"JOÃO BATISTA FERREIRA,JOAO VICTOR MOREIRA GONCALVES"
Centro de Filosofia e Ciencias Humanas,231,A PSICANÁLISE DIANTE DA PRECARIEDADE SOCIAL E DO SOFRIMENTO PSÍQUICO: UMA INTERVENÇÃO SOCIAL CLÍNICA,"EDUARDA ASENJO CARNEIRO SILVA,LAURA FREIRE NASCIUTTI,MARTA REZENDE CARDOSO"
Centro de Filosofia e Ciencias Humanas,877,RESSIGNIFICANDO OS SENTIDOS NA CLÍNICA REMOTA EM LOGOTERAPIA E ANÁLISE EXISTENCIAL (LAE),"ANA CRISTINA BARROS CUNHA,BEATRIZ CRISTINA DE MIRANDA BARBOSA,BEATRIZ MIYATA TEIXEIRA,KAMILLE SATIE TAKEHARA VIEIRA"
Centro de Filosofia e Ciencias Humanas,908,CIRCOTERAPIA NA REABILITAÇÃO NEUROPSICOLÓGICA INFANTO-JUVENIL: RELATO DE EXPERIÊNCIA,"AMANDA OLIVEIRA DE CARVALHO,CRISTINA MARIA DUARTE WIGG,VITÓRIA FLORENCIO VELLOSO"
Centro de Filosofia e Ciencias Humanas,1042,"COMPULSÃO À REPETIÇÃO, DEPENDÊNCIA E NARCISISMO NAS ADICÇÕES","MARTA REZENDE CARDOSO,MICHAEL"
Centro de Filosofia e Ciencias Humanas,3796,EDUCAÇÃO DE JOVENS AUTISTAS E PSICÓTICOS: OS IMPASSES DA INCLUSÃO,"FABIO MALCHER,GABRIELA NUNES DOS SANTOS,LUCAS CORREIA DA SILVA,MIKAELA DE ASSUNÇÃO JARDIM"
Centro de Filosofia e Ciencias Humanas,359,TRAUMA E CATÁSTROFE NA PANDEMIA DE COVID-19,"JADE MARTINS LEITE SOARES,MARCOS DOS SANTOS MASELLI JúNIOR,MARTA REZENDE CARDOSO,PATRICIA MUZY QUERASIAN CAVALCANTI"
Centro de Filosofia e Ciencias Humanas,1467,DERRIDA E LACAN: O REAL ENTRE A DESCONSTRUÇÃO E O REGISTRO,"GUILHERME JUSTINO VARGAS,RAFAEL HADDOCK LOBO"
Centro de Filosofia e Ciencias Humanas,2305,ECONOMIA PSÍQUICA DOS ALGORITMOS: UM ESTUDO DE CASO DO APLICATIVO DE TERAPIA GUIADA CÍNGULO,"DEBORA PIO,FERNANDA GLORIA BRUNO,HELENA STRECKER GOMES CARVALHO,JOANA DE MEDINA BARBALHO,LARISSA PACHECO DE CARVALHO,LARISSA RIBEIRO DE CARVALHO,MANUELLA CAPUTO BARRETO,MARIANA ANTOUN DA FONSECA E SILVA,PAULO FALTAY FILHO"
Centro de Filosofia e Ciencias Humanas,2326,AMBIGUIDADES DA PERSONALIZAÇÃO ALGORÍTMICA E O CASO SPOTIFY: A EXPERIÊNCIA DO SUJEITO ENTRE O DIVIDUAL E O INDIVIDUAL,"FERNANDA GLORIA BRUNO,HELENA STRECKER GOMES CARVALHO"
Centro de Filosofia e Ciencias Humanas,3945,ESTADO DA ARTE E REVISÃO SISTEMÁTICA DA NOÇÃO DE AWARENESS NA GESTALT-TERAPIA,"DANIELA CRISTINA DA SILVA,LUIZA CONTREIRA PEREIRA MENDES,MONICA BOTELHO ALVIM,PATRICIA CARDOSO DE JESUS,REBECA FERREIRA VIANA,YOUSSEF OLIVIER"
Centro de Filosofia e Ciencias Humanas,3950,REVISÃO SISTEMÁTICA DA NOÇÃO DE AWARENESS NA LITERATURA BRASILEIRA DE GESTALT-TERAPIA,"ANNA CAROLINA DO NASCIMENTO ARAúJO,ESTHELA GIL DE NETO,JULIANA CARVALHO BRAGA,MARIA CLARA GERMANO QUINTINO CONFORTO TELDESCHI,MARIANA CAVALCANTE NOLDING,MONICA BOTELHO ALVIM,REBECA FERREIRA VIANA"
Centro de Filosofia e Ciencias Humanas,3983,TORNAR-SE NEGRO ENTRE ARMADILHAS IDENTITÁRIAS,"ALAN COUTINHO CENA,GUILHERME JUSTINO VARGAS,LORENA SOUTO XAVIER,MARIA CRISTINA CANDAL POLI"
Centro de Filosofia e Ciencias Humanas,5695,PROFISSIONALIDADE DOCENTE EM SITUAÇÃO DE EXCLUSÃO: SOFRIMENTOS “REMOTOS” E PSÍQUICOS - UMA ANÁLISE OMNILÉTICA,"DAYANE BARRETO VALADãO,DÉBORA BOMFIM BARROS,LUIZA MAGALHÃES MESQUITA,MONICA PEREIRA DOS SANTOS,NATALIA ALBUQUERQUE LANGONI"
Centro de Filosofia e Ciencias Humanas,1513,"POLÍTICA, GÊNERO E CULTURA: UMA ANÁLISE DOCUMENTÁRIA DO IMAGINÁRIO SOCIAL DOS LEITORES DA PUNCH (1918-1945)","MARIA EDUARDA FONTES DA COSTA E SILVA MERZ,VINICIUS AURELIO LIEBEL"
Centro de Filosofia e Ciencias Humanas,1590,ESPAÇO DE RESISTÊNCIA ATRAVÉS DA SÉRIE POSE,"WAGNER PINHEIRO PEREIRA,WANDERSON SOUZA DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,2738,VERSÕES DE UM MITO: FEDRA E MEDEIA NO TEATRO DE EURÍPIDES,"FÁBIO DE SOUZA LESSA,GIOVANA VICCHIONE MARIZ SARMENTO"
Centro de Filosofia e Ciencias Humanas,4355,"CULTURA, FUNK E CAPITALISMO: A INDÚSTRIA CULTURAL E A POTENCIALIDADE PERIFÉRICA","PATRICIA RIVERO,SABRINA SOUZA SILVA"
Centro de Filosofia e Ciencias Humanas,1978,TRAJETÓRIAS ESCOLARES EM DIREÇÃO AO MILITARISMO,"MAITÊ LOPES DE ALMEIDA,RODRIGO ROSISTOLATO"
Centro de Filosofia e Ciencias Humanas,2494,OFICINA GAMIFICADA DE EDUCAÇÃO FINANCEIRA,"FERNANDO CELSO VILLAR MARINHO,LUAN BASTOS SIMÕES,THAIANE CRISTINE CERQUEIRA BARRETO"
Centro de Filosofia e Ciencias Humanas,3495,EU MULHER NEGRA: AUTODEFINIÇÕES DE PROFESSORAS ANTIRRACISTAS NA ESCOLA PÚBLICA,"GIOVANA XAVIER,MARCIA CARDOSO DE CARDOSO"
Centro de Filosofia e Ciencias Humanas,5586,GESTÃO EM FOCO: AS CONTRIBUIÇÕES DA RODA DE CONVERSA SOBRE O ADOECIMENTO DO PROFESSOR GESTOR,"ANA CLARA LEITE,JUSSARA BUENO DE QUEIROZ PASCHOALINO,KARINA MARIA LIMA"
Centro de Filosofia e Ciencias Humanas,697,PERFIL NO INSTAGRAM COMO ESTRATÉGIA DE APROXIMAÇÃO DURANTE O DISTANCIAMENTO SOCIAL,"CLÁUDIA LINO PICCININI,LAIS LEITE FUTURO,MÍRIAM DE SOUZA BRITTO"
Centro de Filosofia e Ciencias Humanas,1755,DESAFIOS DOCENTES EM MEIO A PANDEMIA: O ENSINO REMOTO E A EDUCAÇÃO DE JOVENS E ADULTOS EM DEBATE,"ALESSANDRA NICODEMOS OLIVEIRA SILVA,ANA CAROLINA OLIVEIRA ALVES,HENRIQUE DIAS  SOBRAL SILVA"
Centro de Filosofia e Ciencias Humanas,2413,RELATÓRIO EDUPOLÍTICA - AULÕES ENEM,"BEATRIZ OLIVEIRA DA COSTA,DANIELA XAVIER HAJ MUSSI,ISABEL MACEDO TEIXEIRA DE SOUZA E SILVA,THAIS FLORENCIO DE AGUIAR"
Centro de Filosofia e Ciencias Humanas,4226,"ENCENAÇÃO 2021- TEATRALIDADES, POÉTICAS CÊNICAS E RESISTÊNCIA NO ENSINO REMOTO","ALESSANDRO SOUSA RIBEIRO,ANDRéA PINHEIRO,AUREO MüLLER,CELI DO NASCIMENTO PALACIOS,VIVIANE SILVA DUTRA"
Centro de Filosofia e Ciencias Humanas,548,BREVE ANÁLISE DA REESTRUTURAÇÃO DAS GRADES CURRICULARES DO CURSO DE PSICOLOGIA DA UFRJ E SUA RELAÇÃO COM A SATISFAÇÃO ACADÊMICA DOS ESTUDANTES DE GRADUAÇÃO.,"ANNA CAROLINA DE ALMEIDA PORTUGAL,JULIANA ABREU MENEZES,LOUISE DO NASCIMENTO MARQUES,LUCAS DE ANDRADE"
Centro de Filosofia e Ciencias Humanas,810,O (RE)NASCER DE UMA EPISTEMOLOGIA DO LÚDICO A PARTIR DA PERSPECTIVA OMNILÉTICA,"JONATHAN FERNANDES DE AGUIAR,MONICA PEREIRA DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,3317,"A EXTENSÃO COMO FORMA DE ENTENDER O MUNDO NA PERSPECTIVA DE PAULO FREIRE, NO SEU CENTENÁRIO.","GABRIEL RAPOSO PAGE,JUSSARA BUENO DE QUEIROZ PASCHOALINO"
Centro de Filosofia e Ciencias Humanas,3849,O PROCESSO DE CONSTRUÇÃO DO QUESTIONÁRIO PARA OS CONCLUINTES DAS LICENCIATURAS DA UFRJ,"ANA PIRES DO PRADO,CRISTIANE MELO DOS SANTOS,DANIELLEDE CARVALHO BAYEUX,MARIA COMES MUANIS"
Centro de Filosofia e Ciencias Humanas,823,POR UMA PEDAGOGIA DA INFÂNCIA: DIÁLOGOS COM PAULO FREIRE E REGGIO EMILIA,"ANA CAROLINA SALES,ANDRESSA PIMENTEL LISBOA,DEISE ARENHART,GIULLIANNA BORGES LOPES,JANILCE DE OLIVEIRA CASTELLO,MILENA DE ALMEIDA SANTOS,VICTÓRIA COSTA"
Centro de Filosofia e Ciencias Humanas,1428,RODAS DE CONVERSA- A TECITURA DE REDES NA FORMAÇÃO INICIAL E CONTINUADA DE PROFESSORES DE HISTÓRIA,"GRAÇA REIS,ISADORA ARAúJO AZEVEDO"
Centro de Filosofia e Ciencias Humanas,3005,ANÁLISE DE ERROS EM MATEMÁTICA COMO METODOLOGIA DE PESQUISA: UMA REVISÃO BIBLIOGRÁFICA,"ANDRÉ LUIZ REGIS DE OLIVEIRA,FELIPE DAMIANI GONCALES MARQUES,JULIANA RAMOS PEREIRA,SERGIO LUIS FRANCISCO PINHEIRO"
Centro de Filosofia e Ciencias Humanas,3012,ANÁLISE DE ERROS EM MATEMÁTICA COMO METODOLOGIA DE ENSINO: CONTRIBUIÇÕES E REFLEXÕES PARA OS PROCESSOS PEDAGÓGICOS,"ANDRÉ LUIZ REGIS DE OLIVEIRA,FELIPE DAMIANI GONCALES MARQUES,JULIANA RAMOS PEREIRA,SERGIO LUIS FRANCISCO PINHEIRO"
Centro de Filosofia e Ciencias Humanas,1794,REMODELAÇÕES URBANAS E REFORMAS ESCOLARES: NOTAS PARA PENSAR A CIDADE DO RIO DE JANEIRO NOS ANOS 1920,"FELIPE DE CARVALHO FERREIRA,JOSÉ CLÁUDIO SOOMA SILVA"
Centro de Filosofia e Ciencias Humanas,2214,"REVIVER CENTRO, UMA NOVA ESTRATÉGIA NEOLIBERAL APÓS O PLANO MARAVILHA.","ROBERTA SAMPAIO GUIMARAES,RODRIGO GEADA"
Centro de Filosofia e Ciencias Humanas,4631,A EXPERIÊNCIA DA EDUCAÇÃO NAS RUAS: MÉTODO DE PAULO FREIRE,"JADE MARAIA MARTINS DE LOSSIO E SEIBLITZ,JUSSARA BUENO DE QUEIROZ PASCHOALINO"
Centro de Filosofia e Ciencias Humanas,5541,"CIDADE, (COM)VIVÊNCIA E PANDEMIA: ANÁLISE DAS RODAS DE CONVERSA COMO DINÂMICA PEDAGÓGICA EM ATIVIDADES DE EXTENSÃO","ELLEN FELIX,LENISE LIMA FERNANDES"
Centro de Filosofia e Ciencias Humanas,446,CURRÍCULO NA EDUCAÇÃO DE JOVENS E ADULTOS: INVESTIGANDO TEXTOS APRESENTADOS NO ENEBIO (2005 – 2018),"JULIANA MARSICO CORREIA DA SILVA,LARISSA ROSA RENON"
Centro de Filosofia e Ciencias Humanas,2327,CONPAS: MOVIMENTOS E ESPAÇOS NARRATIVOS DE FORMAÇÃO E PESQUISA,"GRAÇA REIS,MARINA ROCHA,SOPHIA WOLFF CASTRO"
Centro de Filosofia e Ciencias Humanas,4352,DIVERSIDADE E DIFERENÇA CULTURAL: DIÁLOGOS COM AUTORAS(ES) DECOLONIAIS NA FORMAÇÃO DOCENTE,"GISELLE DA SILVA SANTOS,JANILCE DE OLIVEIRA CASTELLO,LAIS FERREIRA DA SILVA SANTOS,RITA DE CASSIA DE OLIIVEIRA E SILVA"
Centro de Filosofia e Ciencias Humanas,5558,A PRESENÇA DE AUTORAS(ES) NEGRAS(OS) NO PROCESSO FORMATIVO DE LICENCIANDAS(OS) EM PEDAGOGIA: INTERSEÇÕES COM A IDENTIDADE PROFISSIONAL DOCENTE,"ADRIANA PATRíCIO DELGADO,JANILCE DE OLIVEIRA CASTELLO,VINICIUS AUGUSTO FERNANDES PEREIRA"
Centro de Filosofia e Ciencias Humanas,1375,PROJETO FUNDÃO BIOLOGIA NAS FRONTEIRAS DA DIFERENÇA: ENTRELAÇANDO EXTENSÃO E PROFESSORES DA EDUCAÇÃO BÁSICA NA FORMAÇÃO DOCENTE,"LORRAINE DE ANDRADE BRANCO FARIA GONçALVES,NAYARA AGUIAR,NAYARA MATOS,THIAGO RANNIERY"
Centro de Filosofia e Ciencias Humanas,2709,"CURRÍCULO, ONTOLOGIA E ESTUDOS QUEERS: PERCORRENDO REDES DE CIÊNCIAS, DIVULGAÇÃO CIENTÍFICA E EDUCAÇÃO.","AOI BERRIEL PEREIRA,THIAGO RANNIERY"
Centro de Filosofia e Ciencias Humanas,4526,RELAÇÃO MÉDICO-PACIENTE PARA MULHERES LÉSBICAS TENTANTES DE INSEMINAÇÃO CASEIRA (IC),"ANA CRISTINA BARROS CUNHA,BRUNA CALMON DU PIN GALVAO,BRUNA MENDES ROZA RODRIGUES"
Centro de Filosofia e Ciencias Humanas,5694,TRANSEXUALIDADE DA INFÂNCIA,"GUILHERME SILVA DE ALMEIDA,MARINA VILELA,NAYARA PATRÍCIA DINIZ SANTOS,YASMIN DE AZEVEDO PASSOUMIDIS"
Centro de Filosofia e Ciencias Humanas,312,A POSSIBILIDADE DE MUDANÇA: UMA ANÁLISE DOS IMPACTOS DO CONTEXTO DEMOGRÁFICO NA IMIGRAÇÃO PARA O JAPÃO,"DANIELLE COSTA DA SILVA,JULIANA HEKARI FIGUEIRA TODA"
